referee_id,family_name,given_name,male,female,country_name,confederation_id,confederation_name,confederation_code,wikipedia_link_referee
437759d3-7690-5f37-a449-f152ced08ea2,Diedhiou,Malang,TRUE,FALSE,Senegal,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,https://en.wikipedia.org/wiki/Malang_Diedhiou
077c1ac8-d850-5ba7-9af6-5a81a7cd3b14,Dienst,Gottfried,TRUE,FALSE,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Gottfried_Dienst
c36603f1-f7de-5c23-9261-b76481b24509,Domka,Margaret,FALSE,TRUE,United States,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Margaret_Domka
4e33fdb6-7118-5793-bab9-91469d895fe6,Don,Philip,TRUE,FALSE,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Philip_Don
54876d43-1a7d-5a4b-844b-c6d65c70360a,Dorogi,Andor,TRUE,FALSE,Hungary,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
734fa886-4285-5621-bd4b-d255660c723b,Dotchev,Bogdan,TRUE,FALSE,Bulgaria,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Bogdan_Dotchev
2b434375-a53b-56a8-8866-00117e99e780,Doué,Noumandiez,TRUE,FALSE,Ivory Coast,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,https://en.wikipedia.org/wiki/Noumandiez_Dou%C3%A9
c659783e-251c-5e56-b3a1-ad7f8162328d,Dubach,Jean,TRUE,FALSE,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
13aca935-5f85-5b56-a47c-e076b2822b70,Durkin,Paul,TRUE,FALSE,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Paul_Durkin
96897017-9182-5ae6-9b4a-4ac62a9da786,Dusch,Albert,TRUE,FALSE,West Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
703ac8bd-ae37-58cb-acb6-79fd8add1f7c,Dwomoh,Benjamin,TRUE,FALSE,Ghana,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,https://en.wikipedia.org/wiki/Benjamin_Dwomoh
b6d77b9e-0291-579a-afb5-19d50acb6d3a,Díaz,Jesús,TRUE,FALSE,Colombia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Jes%C3%BAs_D%C3%ADaz_(football_referee)
5d6ced91-4966-5e89-a5d0-5eca473cb619,Díaz Vega,Manuel,TRUE,FALSE,Spain,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Manuel_D%C3%ADaz_Vega
36ca99ea-71e4-5935-b244-0a9c42a65db5,Eklind,Ivan,TRUE,FALSE,Sweden,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Ivan_Eklind
3adec082-2307-53e5-8356-252579b6a23f,Elfath,Ismail,TRUE,FALSE,United States,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Ismail_Elfath
cb345b74-0da5-5dc9-8f5b-5c62cf42e716,Elizondo,Horacio,TRUE,FALSE,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Horacio_Elizondo
21c28eeb-0cda-5090-bd29-fce2c3a6f7c3,Ellis,Arthur Edward,TRUE,FALSE,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Arthur_Edward_Ellis
c06fa0a4-f684-5ca6-819b-a5ce6098f763,Elovirta,Katriina,FALSE,TRUE,Finland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Katriina_Elovirta
5ce2f78a-71d7-5f23-bf6f-c0ad1e4ec026,Eriksson,Arne,TRUE,FALSE,Finland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Arne_Eriksson
40829dc7-79d0-5652-a3d0-a27455770518,Eriksson,Jonas,TRUE,FALSE,Sweden,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Jonas_Eriksson_(referee)
9c0aa733-1130-5001-870f-4ac6a000b3e1,Eriksson,Ulf,TRUE,FALSE,Sweden,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Ulf_Eriksson_(referee)
55c8d656-1254-58e0-afff-7a8c2516a1f3,Eschweiler,Walter,TRUE,FALSE,West Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Walter_Eschweiler
aa3c2443-1ecc-5afe-9f31-de4eeef61175,Escobar,Mario,TRUE,FALSE,Guatemala,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Mario_Escobar_(referee)
dad965ac-2de3-5dd3-af6c-cbcbc3eda6e6,Espósito,Carlos,TRUE,FALSE,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Carlos_Esp%C3%B3sito
165d1b98-eb9e-58b1-9101-f4803d38f8fe,Etzel Filho,João,TRUE,FALSE,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,
b053cd15-d261-5046-a6e4-3f7af7eef239,Faghani,Alireza,TRUE,FALSE,Iran,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Alireza_Faghani
c75c78fc-a9f2-544d-96b2-bd7cfb3c1772,Faultless,Charlie,TRUE,FALSE,Scotland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
72956e3f-5fc4-5d29-9462-2cbbf162f93d,Ferreira-James,Dianne,FALSE,TRUE,Guyana,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,
781a1f5f-48da-5a2a-9a09-ab4c81250f24,Ferrieri Caputi,Maria Sole,FALSE,TRUE,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Maria_Sole_Ferrieri_Caputi
106120c6-e2fb-524b-b9f9-440ae61ef99d,Finney,Jim,TRUE,FALSE,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Jim_Finney
