match_id,match_slug,match_url,home_team,away_team,kickoff,final_score,goal_index,minute,minute_base,stoppage_minute,elapsed_minute,scorer,scoring_country,opponent_country,credited_player_country,own_goal,penalty,score_before,score_after,scoring_team_score_before,opponent_score_before,scoring_team_score_after,opponent_score_after,home_score_before,away_score_before,home_score_after,away_score_after,raw_event
4653710,senegal-vs-belgium,https://www.fotmob.com/matches/senegal-vs-belgium/1rywdm#4653710,Belgium,Senegal,2026-07-01T20:00:00.000Z,3-2,3,86,86,0,86.0,Romelu Lukaku,Belgium,Senegal,Belgium,False,False,0-2,1-2,0,2,1,2,0,2,1,2,78’ Romelu Lukaku (1 - 2) assist by Thomas Meunier 86’ Youri Tielemans
4653710,senegal-vs-belgium,https://www.fotmob.com/matches/senegal-vs-belgium/1rywdm#4653710,Belgium,Senegal,2026-07-01T20:00:00.000Z,3-2,4,89,89,0,89.0,Youri Tielemans,Belgium,Senegal,4-2-3-1,False,False,1-2,2-2,1,2,2,2,1,2,2,2,"86’ Youri Tielemans (2 - 2) Header, assist by Leandro Trossard 89’ Rudi Garcia Coach 90’ +7 minutes added FT 2 - 2 93’ Nicolas Jackson Sadio Mané 93’ Malick Diouf Isma"
4653710,senegal-vs-belgium,https://www.fotmob.com/matches/senegal-vs-belgium/1rywdm#4653710,Belgium,Senegal,2026-07-01T20:00:00.000Z,3-2,5,120+5,120,5,125.0,Youri Tielemans,Belgium,Senegal,4-2-3-1,False,True,2-2,3-2,2,2,3,2,2,2,3,2,109’ +4 minutes added Youri Tielemans (3 - 2) Penalty 120’ +5 AET 3 - 2 7.1 Belgium 4-2-3-1 6.7 Senegal 4-3-3 Season stats Transfer value Age Club 6.8 1Courtois 7.4 21Castagne 7.4 4Mech
4653708,spain-vs-austria,https://www.fotmob.com/matches/spain-vs-austria/1urklb#4653708,Spain,Austria,2026-07-02T19:00:00.000Z,3-0,1,36,36,0,36.0,Mikel Oyarzabal,Spain,Austria,4-2-3-1,False,False,0-0,1-0,0,0,1,0,0,0,1,0,Mikel Oyarzabal (1 - 0) assist by Marc Cucurella 36’ +4 minutes added HT 1 - 0 46’ Florian Grillitsch Xaver Schlager 46’ Carney Chukwuemeka Nicolas Seiwald 60’ Sas
4653708,spain-vs-austria,https://www.fotmob.com/matches/spain-vs-austria/1urklb#4653708,Spain,Austria,2026-07-02T19:00:00.000Z,3-0,2,66,66,0,66.0,Pedro Porro,Spain,Austria,4-2-3-1,False,False,1-0,2-0,1,0,2,0,1,0,2,0,"60’ Marko Arnautovic Michael Gregoritsch Pedro Porro (2 - 0) Header, assist by Álex Baena 66’ Mikel Merino Dani Olmo 71’ Ferran Torres Álex Baena 71’ 83’ Stefan Posch Gavi Lamine Yamal 85’ 85’ Alexand"
4653708,spain-vs-austria,https://www.fotmob.com/matches/spain-vs-austria/1urklb#4653708,Spain,Austria,2026-07-02T19:00:00.000Z,3-0,3,89,89,0,89.0,Mikel Oyarzabal,Spain,Austria,4-2-3-1,False,False,2-0,3-0,2,0,3,0,2,0,3,0,85’ Alexander Prass Stefan Posch Mikel Oyarzabal (3 - 0) assist by Marc Cucurella 89’ +6 minutes added Fabián Ruiz Pedri 90’ +3 Marc Pubill Aymeric Laporte 90’ +3
4653707,portugal-vs-croatia,https://www.fotmob.com/matches/portugal-vs-croatia/2u2izf#4653707,Portugal,Croatia,2026-07-02T23:00:00.000Z,2-1,1,59,59,0,59.0,Ivan Perisic,Croatia,Portugal,4-2-3-1,False,False,0-0,0-1,0,0,1,0,0,0,0,1,53’ Ivan Perisic (0 - 1) 59’ Luka Modric Francisco Conceição Pedro Neto 62’ Bernardo Silva Vitinha 62’ Nélson Semedo Bruno Fernandes 62’ Gonçalo Ramos João Cancelo
4653707,portugal-vs-croatia,https://www.fotmob.com/matches/portugal-vs-croatia/2u2izf#4653707,Portugal,Croatia,2026-07-02T23:00:00.000Z,2-1,2,68,68,0,68.0,Cristiano Ronaldo,Portugal,Croatia,4-2-3-1,False,True,0-1,1-1,0,1,1,1,0,1,1,1,68’ Mario Pasalic Martin Baturina Cristiano Ronaldo (1 - 1) Penalty 68’ Rúben Neves Cristiano Ronaldo 81’ +10 minutes added 90’ +2 Josko Gvardiol Nikola Vlasic Gonçalo Ramos
4653707,portugal-vs-croatia,https://www.fotmob.com/matches/portugal-vs-croatia/2u2izf#4653707,Portugal,Croatia,2026-07-02T23:00:00.000Z,2-1,3,90+4,90,4,94.0,Gonçalo Ramos,Portugal,Croatia,Portugal,False,False,1-1,2-1,1,1,2,1,1,1,2,1,"90’ +2 Josko Gvardiol Nikola Vlasic Gonçalo Ramos (2 - 1) Header, assist by Rafael Leão 90’ +4 90’ +6 Andrej Kramaric Mateo Kovacic 90’ +8 Ivan Perisic 90’ +13 Goal ruled out - offside Josko Gvardi"
4653714,dr-congo-vs-england,https://www.fotmob.com/matches/dr-congo-vs-england/1tbjj5#4653714,England,DR Congo,2026-07-01T16:00:00.000Z,2-1,1,7,7,0,7.0,Brian Cipenga,DR Congo,England,4-3-3,False,False,0-0,0-1,0,0,1,0,0,0,0,1,7’ Brian Cipenga (0 - 1) assist by Chancel Mbemba Jude Bellingham 19’ 27’ Noah Sadiki +6 minutes added HT 0 - 1 Anthony Gordon Marcus Rashford 60’ Bukayo Saka Noni
4653714,dr-congo-vs-england,https://www.fotmob.com/matches/dr-congo-vs-england/1tbjj5#4653714,England,DR Congo,2026-07-01T16:00:00.000Z,2-1,2,75,75,0,75.0,Harry Kane,England,DR Congo,4-2-3-1,False,False,0-1,1-1,0,1,1,1,0,1,1,1,"70’ Harry Kane (1 - 1) Header, assist by Anthony Gordon 75’ 76’ Edo Kayembe Ngal Ayel Mukau 76’ Théo Bongonda Brian Cipenga Harry Kane"
4653714,dr-congo-vs-england,https://www.fotmob.com/matches/dr-congo-vs-england/1tbjj5#4653714,England,DR Congo,2026-07-01T16:00:00.000Z,2-1,3,86,86,0,86.0,Harry Kane,England,DR Congo,4-2-3-1,False,False,1-1,2-1,1,1,2,1,1,1,2,1,76’ Théo Bongonda Brian Cipenga Harry Kane (2 - 1) assist by Anthony Gordon 86’ 89’ Joris Kayembe Ditu Arthur Masuaku 89’ Fiston Mayele Samuel Moutoussamy +6 minutes added John Stones Declan
4653713,ecuador-vs-mexico,https://www.fotmob.com/matches/ecuador-vs-mexico/1hlgxf#4653713,Mexico,Ecuador,2026-07-01T02:00:00.000Z,2-0,1,22,22,0,22.0,Julián Quiñones,Mexico,Ecuador,Mexico,False,False,0-0,1-0,0,0,1,0,0,0,1,0,Julián Quiñones (1 - 0) assist by Roberto Alvarado 22’ Raul Jiménez
4653713,ecuador-vs-mexico,https://www.fotmob.com/matches/ecuador-vs-mexico/1hlgxf#4653713,Mexico,Ecuador,2026-07-01T02:00:00.000Z,2-0,2,31,31,0,31.0,Raul Jiménez,Mexico,Ecuador,Mexico,False,False,1-0,2-0,1,0,2,0,1,0,2,0,22’ Raul Jiménez (2 - 0) assist by Julián Quiñones 31’ +5 minutes added 45’ +1 Alan Franco HT 2 - 0 46’ Ángelo Preciado Joel Ordóñez 46’ Yaimar Medina Alan Franco B
4653709,usa-vs-bosnia-herzegovina,https://www.fotmob.com/matches/usa-vs-bosnia-herzegovina/2c7uzr#4653709,USA,Bosnia and Herzegovina,2026-07-02T00:00:00.000Z,2-0,1,45,45,0,45.0,Folarin Balogun,USA,Bosnia and Herzegovina,USA,False,False,0-0,1-0,0,0,1,0,0,0,1,0,Folarin Balogun (1 - 0) 45’ +5 minutes added HT 1 - 0 51’ Esmir Bajraktarevic Armin Gigovic 51’ Benjamin Tahirovic Ivan Sunjic 51’ Ermin Mahmic Edin Dzeko Folarin
4653709,usa-vs-bosnia-herzegovina,https://www.fotmob.com/matches/usa-vs-bosnia-herzegovina/2c7uzr#4653709,USA,Bosnia and Herzegovina,2026-07-02T00:00:00.000Z,2-0,2,80,80,0,80.0,Malik Tillman,USA,Bosnia and Herzegovina,USA,False,False,1-0,2-0,1,0,2,0,1,0,2,0,80’ Stjepan Radeljic Malik Tillman (2 - 0) Direct free kick 82’ Sebastian Berhalter Sergiño Dest 87’ Ricardo Pepi Christian Pulisic 87’ +10 minutes added Giovanni Reyna Weston McKenn
4653717,algeria-vs-switzerland,https://www.fotmob.com/matches/algeria-vs-switzerland/1ekwbo#4653717,Switzerland,Algeria,2026-07-03T03:00:00.000Z,2-0,1,10,10,0,10.0,Breel Embolo,Switzerland,Algeria,4-2-3-1,False,False,0-0,1-0,0,0,1,0,0,0,1,0,Breel Embolo (1 - 0) assist by Johan Manzambi 10’ 36’ Farès Chaïbi +4 minutes added HT 1 - 0 Dan Ndoye
4653717,algeria-vs-switzerland,https://www.fotmob.com/matches/algeria-vs-switzerland/1ekwbo#4653717,Switzerland,Algeria,2026-07-03T03:00:00.000Z,2-0,2,46,46,0,46.0,Dan Ndoye,Switzerland,Algeria,4-2-3-1,False,False,1-0,2-0,1,0,2,0,1,0,2,0,36’ Farès Chaïbi +4 minutes added HT 1 - 0 Dan Ndoye (2 - 0) 46’ 58’ Jaouen Hadjam Houssem Aouar 58’ Amine Gouiri Ramiz Zerrouki Fabian Rieder Rubén Vargas 70’ Noah Okafor Johan Manzambi 70’ 71’ Anis
